doc,dt,pid,texto,n_palavras
202405,2024-05-01,7,"O estoque de crédito com recursos livres registrou retração de 0,2 % no mês e expansão de 6,2 % em doze meses , totalizando R$3,4 trilhões . O estoque de crédito livre às empresas alcançou R$1,4 trilhão, com recuo mensal de 1,4% e acréscimo de 2,6% na comparação com o mesmo período do ano anterior . Nesse conte xto, destacaram - se as diminuições d os estoques das operações de desconto de duplicatas e outros recebíveis ( -11,2%), após alta sazonal no mês anterior, de antecipação de faturas de cartão de crédito ( -5,7%) e de cartão de crédito rotativo ( -39,5%). 0510152025 abr 22 jun 22 ago 22 out 22 dez 22 fev 23 abr 23 jun 23 ago 23 out 23 dez 23 fev 24 abr 24%Saldos de crédito -Variação em 12 meses Total Livre Direcionado",138
202405,2024-05-01,8,"Nota para a Imprensa – 27.5.2024 O estoque do crédito livre às famílias cresceu 0,8% no mês e 8,9 % em doze meses , ao alcançar R$2,0 trilhões. Esse resultado mostrou -se mais significativo no crédito não rotativo, que aumentou 0,8% no mês e 9,2% em doze meses .No crédito rotativo , as altas foram de 0, 8% e 8,0%, na ordem. Destacaram -se as expansões dos estoques de financiamentos para aquisição de veículos (+1,6% ), de cartão de crédito total (+0,9 %) e de crédito consignado para trabalhadores do setor público (0,6%) e para beneficiários do INSS (0,7% ).",100
202405,2024-05-01,9,"O estoque do crédito direcionado em abril avançou 0,7% no mês e 12,4% em doze meses , alcançando R$2,5 trilhões . Nas operações com pessoas jurídicas, o crédito totalizou R$815,2 bilhões, com incrementos de 0,2% no mês e de 10,4% em doze meses . Na mesma ordem, nas operações com pessoas físicas, o estoque de crédito avançou 0,9% e 13,4%, somando R$ 1,7 trilhões, com destaque para os financiamentos imobiliários com taxas reguladas.",73
202405,2024-05-01,10,"As novas contratações de crédito atingiram R$562,2 bilhões em abril , mês que apresentou dois dias úteis a mais que o anterior . Nas séries com ajuste sazonal , as novas contratações totais diminuíram 2,5% no mês, com quedas de 0,5% nas operações realizadas com pessoas jurídicas e de 2,1 % nas realizadas com pessoas físicas . No acumulado em doze meses até abril de 2024 , as concessões nominais cresceram 7,8%, com incrementos de 5,2% nas operações realizadas com empresas e 10,0 % nas pactuadas com as famílias . As novas contratações médias diárias em abril recuaram 10,5 % em relação a março , com decréscimos de 16,3 % nas operações para as pessoas jurídicas e 5,5% nas operações para pessoas físicas .",124
202405,2024-05-01,11,"A taxa média de juros das concessões em abril diminuiu 0,2 p.p. no mês e 3,9 p.p. em doze meses, alcançando 28,0% a.a. Por segmento, as taxas médias de juros pactuadas nas contratações com empresas e famílias situaram -se em 18,5% a.a. e em 32,7% a.a., respectivamente, com reduções mensais de 0,2 p.p. e 0,1 p.p. e de 2,6 p.p. e 4,7 p.p. em doze meses, na ordem. O spread bancário atingiu 19,2 p.p., com diminuição mensal de 0,2 p.p. e de 2,4 p.p. em doze meses .",88
202405,2024-05-01,12,"No crédito com recursos livre s, a taxa média de juros recuo u 0,1 p.p. no mês e 4,3 p.p. em doze meses, ao atingir 40,4% a.a. Nas operações com empresas , a taxa média alcançou 21,3 % a.a., com alta de 0, 4 p.p. no mês e redução de 2,2 p.p. em doze meses . Para o incremento mensal prevaleceu o incremento devido às taxas de juros (efeito taxa) , ante a redução causada pelas alterações na composição da carteira (efeito 300350400450500550600650 abr 22 jun 22 ago 22 out 22 dez 22 fev 23 abr 23 jun 23 ago 23 out 23 dez 23 fev 24 abr 24R$ bilhõesConcessões de crédito Dessazonalizado Nominal",114
202405,2024-05-01,13,"Nota para a Imprensa – 27.5.2024 saldo) . Destacaram -se os aumentos das taxas de capital de giro com prazo superior a 365 dias (+1,0 p.p. ) e de cartão de crédito rotativo (+39,7 p.p. ).",36
202405,2024-05-01,14,"Nas operações de crédito com recursos livre s às famílias , a taxa média de juros situou -se em 53,0% a.a., com diminuição de 0,4 p.p. no mês e de 6,6 p.p. em doze meses. O movimento ocorrido no mês resultou, basicamente, da redução das taxas (efeito taxa), com destaque para a redução de 8,7 p.p. na taxa média de cartão de crédito parcelado.",64
202405,2024-05-01,15,"O Indicador de Custo do Crédito (ICC), que mede o custo médio de todo o crédito do SFN, permaneceu em 21,9% a.a., mantendo -se estável no mês e recuando 0,5 p.p. em 12 meses.",34
202405,2024-05-01,16,"A inadimplência do crédito do sistema financeiro situou -se em 3,2% em abril, com estabilidade mensal e diminuição de 0,2 p.p. em relação ao mesmo per íodo do ano anterior. Por segmento, a inadimplência do estoque de crédito às pessoas jurídicas aumentou 0,1 p.p . no mês e avançou 0,3 p.p. em doze meses, alcançando 2,6%. No crédito às pessoas físicas, a inadimplência atingiu 3,6% do estoque , mantendo -se estável no mês e reduzindo -se em 0,6 p.p. em doze meses.",82
202405,2024-05-01,17,"No crédito com recursos livre s, a inadimplência alcançou 4,6% do crédito em abril, com elevação de 0,1 p.p. no mês e recuo de 0,1 p.p. em doze meses . Por segmento, a inadimplência avançou 0,1 p.p. tanto no crédito destinado às empresas , quanto no crédito às famílias , situando -se respectivamente em 3,3% e 5,5%. Em doze meses , a inadimplência aumentou 0,6 p.p. na carteira de pessoas jurídicas e diminuiu 0,7 p.p. na carteira de pessoas físicas.",80
202405,2024-05-01,18,"O endividamento das famílias situou -se em 4 8,0% em março , com alta de 0,2 p.p. na comparação com o mês anterior e queda de 0,6 p.p. em doze meses . O comprometimento de renda atingiu 26,5% em março , aumentando 0,8 p.p. no mês e recuando 1,1 p.p. em doze meses.",53
202405,2024-05-01,19,"A base monetária atingiu R$406,3 bilhões em abril, com reduç ões de 2,8% no mês e de 1% em doze meses. No mês, o volume de papel -moeda em circulação cresceu 1% e as reservas bancárias declinaram 16,7%.",38
202405,2024-05-01,20,"Entre os fluxos mensais dos fatores condicionantes da base monetária, impactaram de forma expansionista as operações do Tesouro Nacional (R$13,3 bilhões ), as operações do setor externo (R$359 milhões ), as operações com derivativos (R$11,2 bilhões ) e as operações com títulos públicos federais Taxas médias de juros (% a.a.) Variações mensais (p.p.) mar/24 abr/24Efeito TaxaEfeito Saldo Total Pessoa Física 53,4 53,0 -0,4 0,0 -0,4 Pessoa Jurídica 20,9 21,3 0,8 -0,4 0,4 Total 40,5 40,4 0,1 -0,2 -0,1Crédito com Recursos Livres",81
202405,2024-05-01,21,"Nota para a Imprensa – 27.5.2024 (R$7,1 bilhões , resultado de colocações líquidas de R$9,3 bilhões no mercado primário e compras líquidas de R$16,4 bilhões no mercado secundário). Foram contracionistas os depósitos de instituições financeiras (R$37,6 bilhões ), resultado principalmente da liberação de recursos de caderneta de poupança (+R$0,8 bilhões ), de recursos do Proagro (+R$0,9 bilhões ), de depósitos de garantias em espécie vinculadas a Linhas Financeiras de Liquidez – LFL (+R$1,2 bilhão ) e dos recolhimento s de depósitos a prazo (-R$7, 5 bilhões ) e de depósitos voluntários a prazo (-R$33 bilhões).",95
202405,2024-05-01,22,"Os meios de pagamento restritos (M1) alcançaram R$636,6 bilhões, com crescimento de 1,1% no mês, em consequência do s aumento s do papel -moeda em poder do público e dos depósitos à vista , de 1,1% e 1,2%, respectivamente. Considerando -se dados dessazonalizados, o M1 aumentou 0,1% no mês.",49
202405,2024-05-01,23,"O M2 avançou 0,4% no mês, com saldo total de R$6,0 trilhões, refletindo o crescimento do saldo de títulos emitidos por instituições financeiras , que alcançou R$4,4 trilhões (+0,4%), refletindo o crescimento de 0,8% no saldo dos depósitos a prazo , que totalizou R$2,9 trilhões. No período, o saldo dos depósitos de poupança cresceu 0,2%, apesar dos resgates líquidos de R$1,1 bilhão. O M3 aumento u 0,2% no período, totalizando R$11,2 trilhões. A variação positiva do M3 reflet iu o crescimento do M2 e do saldo das quotas de fundos monetários , que totalizou R$5,0 trilhões, com variação positiva de 0,2% , bem como o recuo no saldo das operações compromissadas com títulos públicos federais ( -0,8%) e com títulos privados ( - 11,2%) . O M4 avançou 0,5% no mês, alcançando R$12,4 trilhões. Em 12 meses a variação foi de 11,6% .",143
202405,2024-05-01,24,4. Limit ação do montante de juros e encargos financeiros em cartões de crédito,14
202405,2024-05-01,25,"A Lei nº 14.690 , de 3 de outubro de 2023, determinou que , no crédito rotativo e no parcelamento d o saldo devedor das faturas de cartões de crédito e de outros instrumentos de pagamento pós -pagos , o montante total cobrado a título de juros e encargos financeiros não poderá exceder o valor original da dívida . Essa medida entrou em vigor em 3 de janeiro de 2024 e, como não afeta a taxa de juros pactuada no momento da concessão do crédito , não houve impacto na metodologia de apuração estatística das taxas de juros apresentadas nesta Nota para a Imprensa .",105
202405,2024-05-01,26,"Visando contribuir para o acompanhamento dos efeitos dessa legislação, o Banco Central passou a divulgar em página específica na internet os percentuais acumulados dos montantes de juros e encargos nas operações de cartão rotativo e parcelado a partir da entrada em vigor da lei . Esses dados mostra m a distribuição de frequência da proporção dos montantes de juros e encargos financeiros cobrados pelas instituições financeiras em relação ao valor original da dívida e estão disponíveis no site do Banco Central, no endereço www.bcb.gov.br/estatisticas/juros -cartao -de-credito ou através do caminho Estatísticas > Taxas de Juros > Juros acumulados no cartão de crédito.",102
202405,2024-05-01,27,"Percentil 25 Percentil 50 Percentil 75 Percentil 99 BANCO BMG S.A. jan/24 12,65 12,90 13,35 28,77 fev/24 5,07 8,68 12,70 18,99 mar/24 7,25 12,45 18,10 29,31 abr/24 8,68 13,98 21,24 40,05 BANCO BRADESCARD jan/24 4,00 5,00 11,50 18,00 fev/24 2,39 4,28 11,66 19,18 mar/24 2,77 5,98 13,41 28,84 abr/24 3,07 5,88 15,25 34,20 BANCO BRADESCO S.A. jan/24 4,00 5,00 11,53 18,00 fev/24 4,07 5,16 11,50 18,24 mar/24 5,83 10,23 14,18 30,10 abr/24 5,28 12,13 15,92 35,47 BANCO BV S.A. jan/24 3,44 6,42 13,17 24,97 fev/24 3,84 6,89 12,65 24,97 mar/24 4,22 8,17 16,21 44,12 abr/24 4,19 8,67 18,22 46,62 BANCO C6 S.A. jan/24 2,77 3,97 8,76 23,60 fev/24 2,84 4,07 8,25 23,60 mar/24 2,87 4,82 9,75 53,97 abr/24 3,39 5,56 10,32 40,30 BANCO CSF S.A. jan/24 3,67 6,27 12,05 24,14 fev/24 4,52 7,76 15,31 28,33 mar/24 4,61 7,78 15,22 28,24 abr/24 4,24 7,78 16,03 37,77 BANCO PAN jan/24 1,40 4,30 12,70 22,70 fev/24 1,40 5,10 15,80 22,70 mar/24 1,40 5,40 17,57 29,26 abr/24 0,55 4,09 15,49 40,53 BANCO SANTANDER (BRASIL) S.A. jan/24 4,56 9,82 17,24 20,50 fev/24 4,39 8,91 16,77 20,51 mar/24 4,83 10,27 17,56 40,86 abr/24 5,45 12,76 19,49 40,49 BCO DO BRASIL S.A. jan/24 0,17 2,49 9,50 20,56 fev/24 1,49 1,86 8,48 21,51 mar/24 2,75 3,10 9,05 30,69 abr/24 2,67 5,39 12,07 23,73 CAIXA ECONÔMICA FEDERAL jan/24 3,34 6,63 11,84 17,86 fev/24 3,24 6,56 11,80 17,86 mar/24 3,78 6,62 11,85 26,03 abr/24 4,88 6,98 11,02 18,35 ITAÚ UNIBANCO S.A. jan/24 4,27 8,21 15,15 21,00 fev/24 4,18 7,94 14,80 21,00 mar/24 4,74 9,09 16,50 37,51 abr/24 4,29 8,88 17,23 48,43 LUIZACRED S.A. SCFI jan/24 4,42 8,79 16,10 20,00 fev/24 4,31 8,37 15,89 20,00 mar/24 4,89 9,26 17,92 37,69 abr/24 4,68 9,75 18,95 49,02 NU FINANCEIRA S.A. CFI jan/24 2,00 5,66 11,18 14,43 fev/24 2,69 6,35 11,20 15,25 mar/24 3,99 10,33 19,10 40,53 abr/24 4,06 12,72 22,94 62,57 PORTOSEG S.A. CFI jan/24 3,49 8,32 17,72 21,09 fev/24 4,03 8,21 17,46 20,78 mar/24 4,65 9,37 17,29 43,59 abr/24 4,62 9,02 18,49 65,15 REALIZE CFI S.A. jan/24 16,96 16,97 17,06 17,06 fev/24 3,77 7,33 16,40 22,66 mar/24 3,18 6,07 12,29 29,05 abr/24 3,29 6,09 13,27 46,84",354
202406,2024-06-01,1,Nota para a Imprensa – 26.6 .2024 1. Crédito ampliado ao setor não financeiro,14
202406,2024-06-01,2,"Em maio , o saldo do crédito ampliado ao setor não fina nceiro alcançou R$1 7,0 trilhões ( 153,6 % do PIB), aumentando 1,9% no mês, com expansões nos saldos de títulos públicos de dívida (3,2%), de empréstimos extern os (2,1%) e de empréstimos do SFN (0,7%) . Na comparação interanual, o crédito ampliado cresceu 12,2%, destacando -se elevações dos títulos de dívida (16,6%) e da carteira de empréstimos do SFN (8,9%).",72
202406,2024-06-01,3,"O crédito ampliado a empresas atingiu R$5, 9 trilhões (5 2,7% do PIB), aumentando 1,2% no mês, com elevações nos títulos privados de dívida ( 2,3%) e nos empréstimos externos (2,1%). Em relação a maio de 2023, a expansão de 10,0% refletiu aumento s de 23,6% em títulos de dívida e de 4,7% nos empréstimos do SFN .",58
202406,2024-06-01,4,"O crédito ampliado às famílias situou -se em R$4,0 trilhões (3 5,6% do PIB), com aumentos de 0,9% no mês e de 11,0% em doze meses, em função do incremento nos empréstimos do SFN.",34
202406,2024-06-01,5,2. Operações de crédito do Sistema Financeiro Nacional (SFN),9
202406,2024-06-01,6,"O saldo das operações de crédito do SFN alcançou R$6,0 trilhões em maio, com crescimento de 0,7% em relação ao mês anterior. Esse resultado decorreu do s avanço s de 0,4% no saldo das operações de crédito com pessoas jurídicas, total de R$2,3 trilhões, e de 0,9% no de pessoas físicas, que somou R$3,7 trilhões . Em doze meses , o saldo total de crédito do SFN cresceu 9,2% , ante 9,0% nos doze meses até abril . Por segmento, tanto o crédito às empresas quanto o destinado às famílias registraram aceleração, com altas de 6,6% ante 6,1% e de 11,0% ante 10,9%, na ordem.",105
202406,2024-06-01,7,"O saldo das operações de crédito com recursos livres atingiu R$3,5 trilhões em maio , com altas de 0,6% no mês e de 6,8% em doze meses . No crédito livre às empresas , saldo de R$1,5 trilhão, com avanço s de 0,1% no mês e de 4,4% em doze meses . Contribu íram para o crescimento a alta nos estoques de adiantamentos de contratos de câmbio – ACC (+5,8%), de outros créditos livres (+2,8%) e de conta garantida (+5,4%) .",81
202406,2024-06-01,8,"O saldo de crédito livre às famílias totalizou R$2,0 trilhões em maio, com incrementos de 1,0% no mês e de 8,6% em doze meses . Nas modalidades de crédito não rotativo, incrementos de 0,9% no mês e de 9,3% em doze meses. Nas modalidades rotativas, crescimentos de 1,3% e 6,8%, na ordem . Destacaram -se as 0510152025 mai 22 jul 22 set 22 nov 22 jan 23 mar 23 mai 23 jul 23 set 23 nov 23 jan 24 mar 24 mai 24%Saldos de crédito -Variação em 12 meses Total Pessoa Jurídica Pessoa Física",94
